MIDI,Keyname,OriginalNumericID,SourceSongID,SourcePath,SourceByteSHA256,EstimationSourcePath,EstimationSourceSHA256,NoteContentSHA256,FramePC,CanonicalShift,PrimaryMethod,SecondaryMethod,MappingSource,SourceManifestSHA256
music21_65.mid,F,65,pop1k7:src_001:65,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/65.mid,93849cacdf315f0cf1ba3fdcfacd6e3945e207f1ce6dc1a7e59fe8bfe8a2f2ba,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/65.mid,0cebf48143eba545ee3dff342b7b8142720cac00f9fe7dfd6955bab00f3bfec3,5ae7d53cf921e2bcaaa5124494010f4c84d91e20b7f1f34777b5e1e480819b34,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_66.mid,e,66,pop1k7:src_001:66,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/66.mid,8e4a74796c7f196a3cc70fab1d3c7034adfd57693d318049b585c1870ae90bc4,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/66.mid,e6ea4f7968fb60e9e72db08646d4952b54b5c9a22a3910cad533bdebd88d3f94,fac45ebcd67e25dfd7221c46aa11633c83931252a663961d36a24fbe78d5533a,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_68.mid,C,68,pop1k7:src_001:68,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/68.mid,1bf63aee9b5c5e9f4222f6ec0bba23e6f9c1abb8f55319eaaafaf53010273741,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/68.mid,9c37b906251c6cf86e9aa02bd91660fdbb8f714adffac7fd09ebae09c5054ebd,a69bd2a6626e1e178ec51ecd875c513e3bb2fed6b5f22512486c486033fe9c3c,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_70.mid,c#,70,pop1k7:src_001:70,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/70.mid,3e275628a1fca542e78e21e6bfe9f02ddc216c798c0c561672dbbc8364b92c79,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/70.mid,114e6c111aff3d5d2df9bbb734ed963824f79514049dbcb9c0db7933d43bf9e7,20faf1e78b3197822d099e0e754e1bcb66728c035efd2cacddda8753f9b4b685,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_72.mid,C#,72,pop1k7:src_001:72,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/72.mid,ebafe4a4f557f55ac8ee74665742d35ff17d88bf87bbf2d9cbfc7141ae3cf630,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/72.mid,3eb35120b3c88a018b062714936d9fa835c9b2f0fae04af6380370d25b5a39b5,4f0faf435ff20324595bec48380bb83c36bb26a562128ef6b94b5f46b21f8e65,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_73.mid,b,73,pop1k7:src_001:73,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/73.mid,3c8e3f21bc892f4e77b84d44c6cdd03ecd94b863eaabe0f99dfd14c18400ea45,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/73.mid,cf5ea9cc7d8fce7c231c52a034fefbe24e1e67885231c6865d960039e5279c6e,b73accc0996a670fd0c8b34d02c5c1ababb37d085fbe97557c2baae6173dcda8,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_75.mid,ab,75,pop1k7:src_001:75,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/75.mid,6644957fa3a88b5bedab4e9db652bca99cb753a8a440e15031fc8d8b50ef3236,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/75.mid,0016e4896e29357e32a82320a2422550da0115e6ee305d5b0732a00a84e0d859,4fe8524bd863f529b572659c8b89e4dc9517bcbaf738f5a24a624e347ec1b690,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_76.mid,B,76,pop1k7:src_001:76,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/76.mid,bce1c7174e15fca9e5b087cd346df7e85dc1fc0baccaa907d94ed74dfd14f18c,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/76.mid,e3c67bb6fbb637cbf9806b158d3601127a64f2afb148e38bd240344b69dc688e,f3fa7b43541483fcfce32465378d1d2169286fa48cae951cefc84b2027f6674f,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_79.mid,E,79,pop1k7:src_001:79,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/79.mid,4d8c73adcc4cc0ed03951b8e5fe584fb9a4cda47fa61cc2171521f9c01f26bd2,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/79.mid,d9207cceb72113e707d1e2fe2b4af4247dd35820ff9079f6ea4848214ebc32b8,3c84ec56958ead885554486af470e89dfb8a6b520bd0e3d761656491d3ff07e7,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_80.mid,G,80,pop1k7:src_001:80,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/80.mid,81b4c1f6bf7e97c9e055cca38e9d64c8479103c089c31481dcefa81f09ff3b8d,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/80.mid,99539748a305e6799403bf0a43268ac0decea3eafd6811bc4ad8336daebc6dec,1a8a4b31e8539cf6bc9ff3b3a817c1be9379ab219d3d6a59f825cf5fb8c008ea,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_81.mid,c#,81,pop1k7:src_001:81,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/81.mid,6e18036afa5eb89ee8adf8c460740b79281b23224649d0fe02edc346cac06ba5,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/81.mid,0580cc0f138c77fbe9b48b44f18add45a40cc97fc766f8bed2e5d83c3d242f2e,f0d4703ebd8da9e3a53df67113d5ad9fd3e080215e1f8700567931656557ee27,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_83.mid,Eb,83,pop1k7:src_001:83,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/83.mid,9bd31458522061aaf5a0479397d28b591999cc230f72e236eec70b52886bfe67,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/83.mid,f080c41638a6f53e7c79940c0579a0d8bc78732927fd61c08b050ea4ad0daf34,825df24068b1d24ecf87385fe0805989c04fde65f935ee759e28c8851e515c72,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_84.mid,b,84,pop1k7:src_001:84,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/84.mid,5761f24023a889dcd57489235b6ac371be67ee103ad22ea870b29472a56b127b,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/84.mid,bdb37e5a530f36b1c3580fcd80e2359a984d4cdb2967cb6d6827c1fdb4d04dba,910504eb74af738502247795f1657621f59a63180ac193b8d33a62dea4ee5722,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_85.mid,B,85,pop1k7:src_001:85,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/85.mid,6d3c4b671c6c28755791b28b6a09b0a6f5f61a1e4fd8064be5fbaf1410930fa3,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/85.mid,4f6440b66a174d17e6279350107508074b9e75238586a106b1565ab82d1a4754,e52d007bf3518f62ddc974f83d2aa646191ff6bb4808112a390d0be94d17f449,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_87.mid,g,87,pop1k7:src_001:87,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/87.mid,9cebfee550d848c52db8797368cd30909fd7ef887e5d31e4f3eff67c547160b9,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/87.mid,0dc1b447ae4df1dedf70d421566ba823484b23434173e45d4df0d1528a841cac,97f65dcc5b849dc0d0392a8a4cf8b5206ef67df2b7d6c2108d48f367918134f2,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_88.mid,f,88,pop1k7:src_001:88,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/88.mid,8c8dd7bd9902c3c64d8aa09988031ef401ca413da25dcc8321fe3386c9bc24d1,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/88.mid,61de7a83b0d2881366f6f896af3853acddca34cfdbc206832106bdcb05340ace,d677ac75d0e1c1ac54eddef3e13551c3705d33361a9096525a09efbc821c9282,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_89.mid,e,89,pop1k7:src_001:89,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/89.mid,b4cbe133e17b447d9add9925a991b33a13fb6f92528aedbe925c77b27c83bb7b,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/89.mid,e5bf1a063ece94991009eebe23c2870ed6582b750ed4bb52faf7fa92d113dd7c,38811ef7caa22fd56c1fe3ab883b88dfa4be08532e370644eeca2c3286f9e242,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_91.mid,Ab,91,pop1k7:src_001:91,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/91.mid,acb149bb0f2e2ac5cf7915522b6e0b1e435743bbd8328ea98972d96afb4ad7b5,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/91.mid,8f3128d83f907b3594677df29a1cf04bd35f0762db42dfc93e10d2560fb152fe,54d0a6c0402a420d87eef8b672b38ab4b6336f1d75b9d5869d149942a42bfe86,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_92.mid,c,92,pop1k7:src_001:92,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/92.mid,6371c5a3d7151c5013a3532222eeb5f20c18471b239d30c02f0d6064c81d0c48,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/92.mid,d1a954c0706c489ed0fb86064c6358d29b2b526cdceaa1aa2f386f53a9f94323,7be592b46a9e2df1a6107f9e8df8eba47f087c30d1a2c4d136d5d83ee3622794,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_93.mid,b,93,pop1k7:src_001:93,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/93.mid,675dc711d43ce1ab4e376b6e61c6b47a082e1ecb0c97bb083ba0441272c6cdf7,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/93.mid,aad72992de53400b9cf9a9082ed2483fdc46142118f98382deadf07234ed9836,1f79f6c7f016b52b3bf2d9951440d5a60141f5dbc7543468f220760ad0b18f4c,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_94.mid,e,94,pop1k7:src_001:94,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/94.mid,a344ecb3f7411beb660fef1f33d196355174e7a9ad2071af1b63e42f39a36cba,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/94.mid,d58f15b1d9cdf7863f58a3c56e1a35b159a09de644b7528a6f6ee3406938123a,ef79cfaff54cb7dcb5e84c774cda9e5b4c0ee26d0d6547e655392e860c1cdeab,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_97.mid,b,97,pop1k7:src_001:97,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/97.mid,b4291d30e077a48a39e3f10abc73867dc8f74544582927364465e2a2ffb20d5b,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/97.mid,abfbd9d694946e8a64c3c9a7e5ec44f3374a4ac6594f00497738dd6290845e30,fb97ef3357a21c430ccfe31f73baeecb33a11d6dcdff8f34ca999ba0a12e56b5,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_98.mid,C,98,pop1k7:src_001:98,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/98.mid,1e64c25912cc9ae7df111da2faa07b622024dab40d154348ecb17804b35433ed,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/98.mid,f014cdb2aaf808c54c10708910359010df819b9430e734460a18eb9dc1cbbdc8,f74e9955cbbe83c3d7ecff01b98a867f2024cda924395325b8a927bc432a0d0e,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_99.mid,g,99,pop1k7:src_001:99,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/99.mid,6c1162df0569762f764b2fa3d62f4b92e71f9941f013f545d723d99d8fd1db71,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/99.mid,5a1238439e145a5f8dee8b7a299891d95cb8ad9d51ace465e721890de9b5dc36,2ccf49298298b9d24ad35e812a14a1864701d90d5223cfdde6ade0a15a6a2a6b,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_100.mid,Eb,100,pop1k7:src_001:100,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/100.mid,501028c8e7f4f944c96e515063f41e3fe5ac484452aa3d7759b115abdef66f85,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/100.mid,c047c4a53cc11714480ee8bca8b82661de8499e708a467cd64edad79c7a47727,3424f645a3e60d3e678f0ec23bc6236ffdf87c6f94c5da96e766b6400176ddd8,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_101.mid,C,101,pop1k7:src_001:101,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/101.mid,c4d95ba122c66484357c06b3eaf83513861059eed8ada4aeaea7095443318bbc,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/101.mid,45d6e3e72c1a618ab128aba38194c4c9e87d1e876bbf4a5f4fe9e8922e0c26e2,e6941e51795f485ac05c82128b141ab25cc3f6e17b316de418e490d42595c8ed,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_102.mid,C,102,pop1k7:src_001:102,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/102.mid,e2ba6a92bc6d2e60fea96f853c934063508079124c29d559c2336c31a7f64cf9,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/102.mid,e7ab67400b22a0d16f54f3fb60b6d66711416981d6135dec0ee82996281c3692,737e4d93606b66238912237022745870a844dafa650932806923de9f4298caf2,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_103.mid,F#,103,pop1k7:src_001:103,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/103.mid,0c9e0026190836120b164c94a8a512794ef22866725554f88b1f04a18fe83342,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/103.mid,3d0a3b4ffd7161254f46306e822f728a0462f1d19d0c24c074366057fa2daed9,f00c10df55e95944fc7f5a8d0341c21d909da545a0b91e0ee559c1685b0b04ff,6,6,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_104.mid,f,104,pop1k7:src_001:104,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/104.mid,1bef996a9303f76b633649de067eb00a9215d531b398c78135ad6ade26e714e0,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/104.mid,4d2820c1df2b041508b34d95b78f3fcf4db59bb2bbe814d467556aa47708b47d,4d682f8ffb49bf50d15e62c00cfcaa96c05f57b3f5cdcf63498d68a849dfadaa,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_105.mid,e,105,pop1k7:src_001:105,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/105.mid,3afb84c5f8bd12242aef8d7546def17d7efc35312608563c2763eb01b3edb115,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/105.mid,a019ea0a4d444b2e15e4cafa324be5d9ce692fa6a82bef4b22765e420dfba957,505b5b563661e9baf7426a9afd8ff2de03ca744364ec75552865b0076c78cc38,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_107.mid,C,107,pop1k7:src_001:107,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/107.mid,51306aa0c7602d53369d8207a033d13508eacf2e9e4ff8278e8501d49f9f4e30,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/107.mid,67099b9ef9ad7ac7f4908de60a2976afc29754af8e733fb2363250daa127e346,b7c47d17463c40d32aa6788ac0ac4c588767c07dd36ec44b840947bd038e1b3f,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_108.mid,B,108,pop1k7:src_001:108,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/108.mid,dfe43756ed6cb762948881a26f7e02c264c6133c6adf2180a9f33c59141b9c56,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/108.mid,e7a3e67ffd356d6576dc686064960dc33dca7ccfa2969ebb6d3c4e1109ab761e,d212889d5c36d1e4c9a4ac77edeeb1d858b36b1c4c77a1cdd234661f8768fc20,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_109.mid,e,109,pop1k7:src_001:109,data/pop1k7_official/Pop1K7/midi_analyzed/src_001/109.mid,7490d250805d6fa5d7664a91728ba735f9b08a6034238ca5822ba3124eb4b447,data/pop1k7_official/Pop1K7/midi_synchronized/src_001/109.mid,287cec7a41d364f6016bbaed1846400ea04cc46ffbba2a6b8cdf5909913f399e,2e3b38de3fa8d3323b47c3f149dff8b7a90ca384409b8c45a3e4bcc5930d5762,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_111.mid,g,111,pop1k7:src_002:111,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/111.mid,2db119071659b8bbd5faf11b5e61135db0495090fa930ddcbe8c9ed0b4681ba7,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/111.mid,674a37b5cdefdbf02de01aac3fda76ea7a3b1e41794aea2cf3b6053793698138,81c984b02515bce5119477cd443f621bbf2724f284addeaca6e0d0105abb1727,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_113.mid,e,113,pop1k7:src_002:113,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/113.mid,53b464dd860a6282965fdf60e7799abbe484bf36de7e53ce84b883c9f84c23bc,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/113.mid,7105580620ea9244d074d76ae81798df3b25bd9e5c8cfe87b10493babe8a4805,b6aa8fe1f0e4e2eccac2e3004cc573c22155e80bb9a7299359ec252b6be95c1d,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_114.mid,e,114,pop1k7:src_002:114,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/114.mid,b91364cab1291abd27d0cc2debd802795b7ae34a9bf9c56bef3b5f18acb6d157,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/114.mid,57276a401f03a7380a3365c492064f687f881671acf697d2e03c2f71b479424a,02b0f10935d5f7bea51ed3cd6148b6fb07d499eb7aca51cec18a174816b98e5c,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_115.mid,f#,115,pop1k7:src_002:115,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/115.mid,a1f7e6faa8f7e747f71f36f8c2dbe7461037e835660bd4b93ba8f1bc77ba9a33,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/115.mid,d35499b5982b44a2cc34aa95e18857f2f38efcc1d310fac478240d8f2f842b29,382929622c50e270861f01bd4d641919cd2fc1caa96d715d6f54ff9b394daa70,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_116.mid,E,116,pop1k7:src_002:116,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/116.mid,12f8eef0a6d8e783f2a86fbad69dd615ec9d6c02c3c74e2e43c40577df239bb1,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/116.mid,50e0778fcd0f30a565bf26ea7fa16ea70c3ccf259e559e383488f24ca6f1c534,c838f32cd63745f4ea49e115f5ca625dcb7cedb72fa57eb811643d2d1791ba95,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_117.mid,C#,117,pop1k7:src_002:117,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/117.mid,c0c5601d41b8d3a985c8269f4d13bcccd5974d1a229e90bebedfffc76269a5a6,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/117.mid,ce9ffdce9aa9ac7a5450b04c89ed7c37e396518eaacd1b058d9d46e4b6b386c3,b78f7415aaab15b6aae45cedb0d480eefd7e86b52e02f4f8cfe40193bc82ce6e,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_118.mid,A,118,pop1k7:src_002:118,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/118.mid,852fb3d1912cbf253c839d064e6bfd4574a0079872a313fde560ed8c3301d351,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/118.mid,8ec4a457098d6dbef06c8424bc43dcb8f4df840dab37f54cf7004afb4a317263,aef584b01258be0ed05d7610b62f31b4d12a825e381b4fa1360b03c1f69cc90d,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_119.mid,E,119,pop1k7:src_002:119,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/119.mid,2dfd88a6bbd04e649417ae27322288fd8d64c0f34cb203654686a1c7e5225254,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/119.mid,58fdc654f0157699f548d0de4c6d2f20f2051538c23e31c412266d903144ebfb,bc23a7add06070a2df7369cf9ce1087abeadf57533341ab2a14a809e08cc368f,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_120.mid,d,120,pop1k7:src_002:120,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/120.mid,631178d2b5a680c7cf554a831b834b51e22f949063094f8598412fa6783d1da3,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/120.mid,be31cb0437fd7e71ac4ce138f4683c79db8cc48d3e106b6f9130fc03e8424ff2,51791ba52f2cb8f426a1b9741e6efa03fda5f8cac08da6aad4c72801c1cd1ede,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
